start_time,end_time,value,label,kpi_id
1567789200,1567792800,78.868,0,29374201-b68d-4714-a2ee-4772ac52447f
1567792800,1567796400,78.322,0,29374201-b68d-4714-a2ee-4772ac52447f
1567796400,1567800000,77.083,0,29374201-b68d-4714-a2ee-4772ac52447f
1567800000,1567803600,75,0,29374201-b68d-4714-a2ee-4772ac52447f
1567803600,1567807200,78.673,0,29374201-b68d-4714-a2ee-4772ac52447f
1567807200,1567810800,79.771,0,29374201-b68d-4714-a2ee-4772ac52447f
1567810800,1567814400,79.841,0,29374201-b68d-4714-a2ee-4772ac52447f
1567814400,1567818000,76.429,0,29374201-b68d-4714-a2ee-4772ac52447f
1567818000,1567821600,80.754,0,29374201-b68d-4714-a2ee-4772ac52447f
1567821600,1567825200,76.966,0,29374201-b68d-4714-a2ee-4772ac52447f
1567825200,1567828800,80.821,0,29374201-b68d-4714-a2ee-4772ac52447f
1567828800,1567832400,81.556,0,29374201-b68d-4714-a2ee-4772ac52447f
1567832400,1567836000,82.077,0,29374201-b68d-4714-a2ee-4772ac52447f
1567836000,1567839600,82.239,0,29374201-b68d-4714-a2ee-4772ac52447f
1567839600,1567843200,82.179,0,29374201-b68d-4714-a2ee-4772ac52447f
1567843200,1567846800,81.935,0,29374201-b68d-4714-a2ee-4772ac52447f
1567846800,1567850400,78.097,0,29374201-b68d-4714-a2ee-4772ac52447f
1567850400,1567854000,81.686,0,29374201-b68d-4714-a2ee-4772ac52447f
1567854000,1567857600,82.457,0,29374201-b68d-4714-a2ee-4772ac52447f
1567857600,1567861200,81.78,0,29374201-b68d-4714-a2ee-4772ac52447f
1567861200,1567864800,81.29,0,29374201-b68d-4714-a2ee-4772ac52447f
1567864800,1567868400,81.463,0,29374201-b68d-4714-a2ee-4772ac52447f
1567868400,1567872000,80.975,0,29374201-b68d-4714-a2ee-4772ac52447f
1567872000,1567875600,81.509,0,29374201-b68d-4714-a2ee-4772ac52447f
1567875600,1567879200,80.328,0,29374201-b68d-4714-a2ee-4772ac52447f
1567879200,1567882800,80.223,0,29374201-b68d-4714-a2ee-4772ac52447f
1567882800,1567886400,9.754,1,29374201-b68d-4714-a2ee-4772ac52447f
1567886400,1567890000,79.07,0,29374201-b68d-4714-a2ee-4772ac52447f
1567890000,1567893600,81.69,0,29374201-b68d-4714-a2ee-4772ac52447f
1567893600,1567897200,81.25,0,29374201-b68d-4714-a2ee-4772ac52447f
1567897200,1567900800,80.93,0,29374201-b68d-4714-a2ee-4772ac52447f
1567900800,1567904400,75.558,0,29374201-b68d-4714-a2ee-4772ac52447f
1567904400,1567908000,81.745,0,29374201-b68d-4714-a2ee-4772ac52447f
1567908000,1567911600,64.542,1,29374201-b68d-4714-a2ee-4772ac52447f
1567911600,1567915200,82.217,0,29374201-b68d-4714-a2ee-4772ac52447f
1567915200,1567918800,81.761,0,29374201-b68d-4714-a2ee-4772ac52447f
1567918800,1567922400,81.928,0,29374201-b68d-4714-a2ee-4772ac52447f
1567922400,1567926000,82.513,0,29374201-b68d-4714-a2ee-4772ac52447f
1567926000,1567929600,82.576,0,29374201-b68d-4714-a2ee-4772ac52447f
1567929600,1567933200,82.238,0,29374201-b68d-4714-a2ee-4772ac52447f
1567933200,1567936800,82.606,0,29374201-b68d-4714-a2ee-4772ac52447f
1567936800,1567940400,83.002,0,29374201-b68d-4714-a2ee-4772ac52447f
1567940400,1567944000,83.352,0,29374201-b68d-4714-a2ee-4772ac52447f
1567944000,1567947600,82.513,0,29374201-b68d-4714-a2ee-4772ac52447f
1567947600,1567951200,82.816,0,29374201-b68d-4714-a2ee-4772ac52447f
1567951200,1567954800,82.25,0,29374201-b68d-4714-a2ee-4772ac52447f
1567954800,1567958400,89.58,0,29374201-b68d-4714-a2ee-4772ac52447f
1567958400,1567962000,80.178,0,29374201-b68d-4714-a2ee-4772ac52447f
1567962000,1567965600,80,0,29374201-b68d-4714-a2ee-4772ac52447f
1567965600,1567969200,79.89,0,29374201-b68d-4714-a2ee-4772ac52447f
1567969200,1567972800,80.916,0,29374201-b68d-4714-a2ee-4772ac52447f
1567972800,1567976400,82.511,0,29374201-b68d-4714-a2ee-4772ac52447f
1567976400,1567980000,79.31,0,29374201-b68d-4714-a2ee-4772ac52447f
1567980000,1567983600,79.916,0,29374201-b68d-4714-a2ee-4772ac52447f
1567983600,1567987200,79.48,0,29374201-b68d-4714-a2ee-4772ac52447f
1567987200,1567990800,76.282,0,29374201-b68d-4714-a2ee-4772ac52447f
1567990800,1567994400,81.123,0,29374201-b68d-4714-a2ee-4772ac52447f
1567994400,1567998000,81.585,0,29374201-b68d-4714-a2ee-4772ac52447f
1567998000,1568001600,81.639,0,29374201-b68d-4714-a2ee-4772ac52447f
1568001600,1568005200,81.35,0,29374201-b68d-4714-a2ee-4772ac52447f
1568005200,1568008800,82.037,0,29374201-b68d-4714-a2ee-4772ac52447f
1568008800,1568012400,82.28,0,29374201-b68d-4714-a2ee-4772ac52447f
1568012400,1568016000,82.437,0,29374201-b68d-4714-a2ee-4772ac52447f
1568016000,1568019600,82,0,29374201-b68d-4714-a2ee-4772ac52447f
1568019600,1568023200,82.417,0,29374201-b68d-4714-a2ee-4772ac52447f
1568023200,1568026800,82.922,0,29374201-b68d-4714-a2ee-4772ac52447f
1568026800,1568030400,82.618,0,29374201-b68d-4714-a2ee-4772ac52447f
1568030400,1568034000,81.922,0,29374201-b68d-4714-a2ee-4772ac52447f
1568034000,1568037600,81.678,0,29374201-b68d-4714-a2ee-4772ac52447f
1568037600,1568041200,81.284,0,29374201-b68d-4714-a2ee-4772ac52447f
1568041200,1568044800,81.059,0,29374201-b68d-4714-a2ee-4772ac52447f
1568044800,1568048400,79.846,0,29374201-b68d-4714-a2ee-4772ac52447f
1568048400,1568052000,79.07,0,29374201-b68d-4714-a2ee-4772ac52447f
1568052000,1568055600,79.195,0,29374201-b68d-4714-a2ee-4772ac52447f
1568055600,1568059200,78.723,0,29374201-b68d-4714-a2ee-4772ac52447f
1568059200,1568062800,79.29,0,29374201-b68d-4714-a2ee-4772ac52447f
1568062800,1568066400,81.553,0,29374201-b68d-4714-a2ee-4772ac52447f
1568066400,1568070000,81.275,0,29374201-b68d-4714-a2ee-4772ac52447f
1568070000,1568073600,80.643,0,29374201-b68d-4714-a2ee-4772ac52447f
1568073600,1568077200,78.165,0,29374201-b68d-4714-a2ee-4772ac52447f
1568077200,1568080800,80.354,0,29374201-b68d-4714-a2ee-4772ac52447f
1568080800,1568084400,81.104,0,29374201-b68d-4714-a2ee-4772ac52447f
1568084400,1568088000,81.715,0,29374201-b68d-4714-a2ee-4772ac52447f
1568088000,1568091600,81.447,0,29374201-b68d-4714-a2ee-4772ac52447f
1568091600,1568095200,81.565,0,29374201-b68d-4714-a2ee-4772ac52447f
1568095200,1568098800,81.99,0,29374201-b68d-4714-a2ee-4772ac52447f
1568098800,1568102400,82.239,0,29374201-b68d-4714-a2ee-4772ac52447f
1568102400,1568106000,81.848,0,29374201-b68d-4714-a2ee-4772ac52447f
1568106000,1568109600,82.672,0,29374201-b68d-4714-a2ee-4772ac52447f
1568109600,1568113200,83.054,0,29374201-b68d-4714-a2ee-4772ac52447f
1568113200,1568116800,82.809,0,29374201-b68d-4714-a2ee-4772ac52447f
1568116800,1568120400,81.983,0,29374201-b68d-4714-a2ee-4772ac52447f
1568120400,1568124000,81.346,0,29374201-b68d-4714-a2ee-4772ac52447f
1568124000,1568127600,81.432,0,29374201-b68d-4714-a2ee-4772ac52447f
1568127600,1568131200,80.983,0,29374201-b68d-4714-a2ee-4772ac52447f
1568131200,1568134800,79.967,0,29374201-b68d-4714-a2ee-4772ac52447f
1568134800,1568138400,79.876,0,29374201-b68d-4714-a2ee-4772ac52447f
1568138400,1568142000,79.897,0,29374201-b68d-4714-a2ee-4772ac52447f
1568142000,1568145600,79.675,0,29374201-b68d-4714-a2ee-4772ac52447f
1568145600,1568149200,78.846,0,29374201-b68d-4714-a2ee-4772ac52447f
1568149200,1568152800,79.111,0,29374201-b68d-4714-a2ee-4772ac52447f
1568152800,1568156400,78.202,0,29374201-b68d-4714-a2ee-4772ac52447f
1568156400,1568160000,79.444,0,29374201-b68d-4714-a2ee-4772ac52447f
1568160000,1568163600,80.056,0,29374201-b68d-4714-a2ee-4772ac52447f
1568163600,1568167200,79.918,0,29374201-b68d-4714-a2ee-4772ac52447f
1568167200,1568170800,78.652,0,29374201-b68d-4714-a2ee-4772ac52447f
1568170800,1568174400,81.291,0,29374201-b68d-4714-a2ee-4772ac52447f
1568174400,1568178000,81.86,0,29374201-b68d-4714-a2ee-4772ac52447f
1568178000,1568181600,81.99,0,29374201-b68d-4714-a2ee-4772ac52447f
1568181600,1568185200,81.48,0,29374201-b68d-4714-a2ee-4772ac52447f
1568185200,1568188800,81.632,0,29374201-b68d-4714-a2ee-4772ac52447f
1568188800,1568192400,81.744,0,29374201-b68d-4714-a2ee-4772ac52447f
1568192400,1568196000,82.408,0,29374201-b68d-4714-a2ee-4772ac52447f
1568196000,1568199600,82.528,0,29374201-b68d-4714-a2ee-4772ac52447f
1568199600,1568203200,81.914,0,29374201-b68d-4714-a2ee-4772ac52447f
1568203200,1568206800,81.317,0,29374201-b68d-4714-a2ee-4772ac52447f
1568206800,1568210400,80.96,0,29374201-b68d-4714-a2ee-4772ac52447f
1568210400,1568214000,81.263,0,29374201-b68d-4714-a2ee-4772ac52447f
1568214000,1568217600,81.382,0,29374201-b68d-4714-a2ee-4772ac52447f
1568217600,1568221200,81.61,0,29374201-b68d-4714-a2ee-4772ac52447f
1568221200,1568224800,79.412,0,29374201-b68d-4714-a2ee-4772ac52447f
1568224800,1568228400,76.19,0,29374201-b68d-4714-a2ee-4772ac52447f
1568228400,1568232000,78.082,0,29374201-b68d-4714-a2ee-4772ac52447f
1568232000,1568235600,77.876,0,29374201-b68d-4714-a2ee-4772ac52447f
1568235600,1568239200,80.851,0,29374201-b68d-4714-a2ee-4772ac52447f
1568239200,1568242800,79.581,0,29374201-b68d-4714-a2ee-4772ac52447f
1568242800,1568246400,78.455,0,29374201-b68d-4714-a2ee-4772ac52447f
1568246400,1568250000,78.712,0,29374201-b68d-4714-a2ee-4772ac52447f
1568250000,1568253600,77.848,0,29374201-b68d-4714-a2ee-4772ac52447f
1568253600,1568257200,79.226,0,29374201-b68d-4714-a2ee-4772ac52447f
1568257200,1568260800,80.791,0,29374201-b68d-4714-a2ee-4772ac52447f
1568260800,1568264400,81.194,0,29374201-b68d-4714-a2ee-4772ac52447f
1568264400,1568268000,81.726,0,29374201-b68d-4714-a2ee-4772ac52447f
1568268000,1568271600,81.744,0,29374201-b68d-4714-a2ee-4772ac52447f
1568271600,1568275200,81.986,0,29374201-b68d-4714-a2ee-4772ac52447f
1568275200,1568278800,81.816,0,29374201-b68d-4714-a2ee-4772ac52447f
1568278800,1568282400,82.576,0,29374201-b68d-4714-a2ee-4772ac52447f
1568282400,1568286000,81.772,0,29374201-b68d-4714-a2ee-4772ac52447f
1568286000,1568289600,80.651,0,29374201-b68d-4714-a2ee-4772ac52447f
1568289600,1568293200,80.729,0,29374201-b68d-4714-a2ee-4772ac52447f
1568293200,1568296800,82.073,0,29374201-b68d-4714-a2ee-4772ac52447f
1568296800,1568300400,60.302,1,29374201-b68d-4714-a2ee-4772ac52447f
1568300400,1568304000,81.574,0,29374201-b68d-4714-a2ee-4772ac52447f
1568304000,1568307600,79.624,0,29374201-b68d-4714-a2ee-4772ac52447f
1568307600,1568311200,78.668,0,29374201-b68d-4714-a2ee-4772ac52447f
1568311200,1568314800,78.626,0,29374201-b68d-4714-a2ee-4772ac52447f
1568314800,1568318400,79.72,0,29374201-b68d-4714-a2ee-4772ac52447f
1568318400,1568322000,78.571,0,29374201-b68d-4714-a2ee-4772ac52447f
1568322000,1568325600,80,0,29374201-b68d-4714-a2ee-4772ac52447f
1568325600,1568329200,80.328,0,29374201-b68d-4714-a2ee-4772ac52447f
1568329200,1568332800,80.99,0,29374201-b68d-4714-a2ee-4772ac52447f
1568332800,1568336400,23.438,1,29374201-b68d-4714-a2ee-4772ac52447f
1568336400,1568340000,78.725,0,29374201-b68d-4714-a2ee-4772ac52447f
1568340000,1568343600,81.734,0,29374201-b68d-4714-a2ee-4772ac52447f
1568343600,1568347200,81.981,0,29374201-b68d-4714-a2ee-4772ac52447f
1568347200,1568350800,82.4,0,29374201-b68d-4714-a2ee-4772ac52447f
1568350800,1568354400,81.944,0,29374201-b68d-4714-a2ee-4772ac52447f
1568354400,1568358000,82.158,0,29374201-b68d-4714-a2ee-4772ac52447f
1568358000,1568361600,82.308,0,29374201-b68d-4714-a2ee-4772ac52447f
1568361600,1568365200,82.236,0,29374201-b68d-4714-a2ee-4772ac52447f
1568365200,1568368800,82.351,0,29374201-b68d-4714-a2ee-4772ac52447f
1568368800,1568372400,83.191,0,29374201-b68d-4714-a2ee-4772ac52447f
1568372400,1568376000,82.116,0,29374201-b68d-4714-a2ee-4772ac52447f
1568376000,1568379600,81.762,0,29374201-b68d-4714-a2ee-4772ac52447f
1568379600,1568383200,81.389,0,29374201-b68d-4714-a2ee-4772ac52447f
1568383200,1568386800,81.306,0,29374201-b68d-4714-a2ee-4772ac52447f
1568386800,1568390400,81.125,0,29374201-b68d-4714-a2ee-4772ac52447f
1568390400,1568394000,79.768,0,29374201-b68d-4714-a2ee-4772ac52447f
1568394000,1568397600,80.603,0,29374201-b68d-4714-a2ee-4772ac52447f
1568397600,1568401200,80,0,29374201-b68d-4714-a2ee-4772ac52447f
1568401200,1568404800,76.042,0,29374201-b68d-4714-a2ee-4772ac52447f
1568404800,1568408400,75.949,0,29374201-b68d-4714-a2ee-4772ac52447f
1568408400,1568412000,78.261,0,29374201-b68d-4714-a2ee-4772ac52447f
1568412000,1568415600,76.522,0,29374201-b68d-4714-a2ee-4772ac52447f
1568415600,1568419200,80.062,0,29374201-b68d-4714-a2ee-4772ac52447f
1568419200,1568422800,75.425,0,29374201-b68d-4714-a2ee-4772ac52447f
1568422800,1568426400,81.438,0,29374201-b68d-4714-a2ee-4772ac52447f
1568426400,1568430000,81.885,0,29374201-b68d-4714-a2ee-4772ac52447f
1568430000,1568433600,81.786,0,29374201-b68d-4714-a2ee-4772ac52447f
1568433600,1568437200,81.689,0,29374201-b68d-4714-a2ee-4772ac52447f
1568437200,1568440800,81.602,0,29374201-b68d-4714-a2ee-4772ac52447f
1568440800,1568444400,82.43,0,29374201-b68d-4714-a2ee-4772ac52447f
1568444400,1568448000,82.096,0,29374201-b68d-4714-a2ee-4772ac52447f
1568448000,1568451600,81.951,0,29374201-b68d-4714-a2ee-4772ac52447f
1568451600,1568455200,82.671,0,29374201-b68d-4714-a2ee-4772ac52447f
1568455200,1568458800,82.923,0,29374201-b68d-4714-a2ee-4772ac52447f
1568458800,1568462400,82.908,0,29374201-b68d-4714-a2ee-4772ac52447f
1568462400,1568466000,81.502,0,29374201-b68d-4714-a2ee-4772ac52447f
1568466000,1568469600,81.32,0,29374201-b68d-4714-a2ee-4772ac52447f
1568469600,1568473200,81.288,0,29374201-b68d-4714-a2ee-4772ac52447f
1568473200,1568476800,80.558,0,29374201-b68d-4714-a2ee-4772ac52447f
1568476800,1568480400,81.148,0,29374201-b68d-4714-a2ee-4772ac52447f
1568480400,1568484000,75.522,0,29374201-b68d-4714-a2ee-4772ac52447f
1568484000,1568487600,76.412,0,29374201-b68d-4714-a2ee-4772ac52447f
1568487600,1568491200,79.245,0,29374201-b68d-4714-a2ee-4772ac52447f
1568491200,1568494800,80,0,29374201-b68d-4714-a2ee-4772ac52447f
1568494800,1568498400,80.412,0,29374201-b68d-4714-a2ee-4772ac52447f
1568498400,1568502000,81.14,0,29374201-b68d-4714-a2ee-4772ac52447f
1568502000,1568505600,79.906,0,29374201-b68d-4714-a2ee-4772ac52447f
1568505600,1568509200,77.645,0,29374201-b68d-4714-a2ee-4772ac52447f
1568509200,1568512800,80.092,0,29374201-b68d-4714-a2ee-4772ac52447f
1568512800,1568516400,75.905,0,29374201-b68d-4714-a2ee-4772ac52447f
1568516400,1568520000,76.969,0,29374201-b68d-4714-a2ee-4772ac52447f
1568520000,1568523600,79.484,0,29374201-b68d-4714-a2ee-4772ac52447f
1568523600,1568527200,80.664,0,29374201-b68d-4714-a2ee-4772ac52447f
1568527200,1568530800,82.007,0,29374201-b68d-4714-a2ee-4772ac52447f
1568530800,1568534400,82.187,0,29374201-b68d-4714-a2ee-4772ac52447f
1568534400,1568538000,82.45,0,29374201-b68d-4714-a2ee-4772ac52447f
1568538000,1568541600,83.016,0,29374201-b68d-4714-a2ee-4772ac52447f
1568541600,1568545200,83.203,0,29374201-b68d-4714-a2ee-4772ac52447f
1568545200,1568548800,82.818,0,29374201-b68d-4714-a2ee-4772ac52447f
1568548800,1568552400,81.792,0,29374201-b68d-4714-a2ee-4772ac52447f
1568552400,1568556000,81.557,0,29374201-b68d-4714-a2ee-4772ac52447f
1568556000,1568559600,81.676,0,29374201-b68d-4714-a2ee-4772ac52447f
1568559600,1568563200,81.771,0,29374201-b68d-4714-a2ee-4772ac52447f
1568563200,1568566800,80.483,0,29374201-b68d-4714-a2ee-4772ac52447f
1568566800,1568570400,76.689,0,29374201-b68d-4714-a2ee-4772ac52447f
1568570400,1568574000,75.155,0,29374201-b68d-4714-a2ee-4772ac52447f
1568574000,1568577600,76.498,0,29374201-b68d-4714-a2ee-4772ac52447f
1568577600,1568581200,79.29,0,29374201-b68d-4714-a2ee-4772ac52447f
1568581200,1568584800,80.645,0,29374201-b68d-4714-a2ee-4772ac52447f
1568584800,1568588400,81.731,0,29374201-b68d-4714-a2ee-4772ac52447f
1568588400,1568592000,80.336,0,29374201-b68d-4714-a2ee-4772ac52447f
1568592000,1568595600,79.322,0,29374201-b68d-4714-a2ee-4772ac52447f
1568595600,1568599200,81.439,0,29374201-b68d-4714-a2ee-4772ac52447f
1568599200,1568602800,81.431,0,29374201-b68d-4714-a2ee-4772ac52447f
1568602800,1568606400,82.049,0,29374201-b68d-4714-a2ee-4772ac52447f
1568606400,1568610000,82.122,0,29374201-b68d-4714-a2ee-4772ac52447f
1568610000,1568613600,82.22,0,29374201-b68d-4714-a2ee-4772ac52447f
1568613600,1568617200,82.408,0,29374201-b68d-4714-a2ee-4772ac52447f
1568617200,1568620800,82.503,0,29374201-b68d-4714-a2ee-4772ac52447f
1568620800,1568624400,82.112,0,29374201-b68d-4714-a2ee-4772ac52447f
1568624400,1568628000,82.686,0,29374201-b68d-4714-a2ee-4772ac52447f
1568628000,1568631600,83.211,0,29374201-b68d-4714-a2ee-4772ac52447f
1568631600,1568635200,82.639,0,29374201-b68d-4714-a2ee-4772ac52447f
1568635200,1568638800,81.932,0,29374201-b68d-4714-a2ee-4772ac52447f
1568638800,1568642400,81.532,0,29374201-b68d-4714-a2ee-4772ac52447f
1568642400,1568646000,81.689,0,29374201-b68d-4714-a2ee-4772ac52447f
1568646000,1568649600,81.538,0,29374201-b68d-4714-a2ee-4772ac52447f
1568649600,1568653200,80.227,0,29374201-b68d-4714-a2ee-4772ac52447f
1568653200,1568656800,81.356,0,29374201-b68d-4714-a2ee-4772ac52447f
1568656800,1568660400,80.745,0,29374201-b68d-4714-a2ee-4772ac52447f
1568660400,1568664000,80.597,0,29374201-b68d-4714-a2ee-4772ac52447f
1568664000,1568667600,81.319,0,29374201-b68d-4714-a2ee-4772ac52447f
1568667600,1568671200,81.159,0,29374201-b68d-4714-a2ee-4772ac52447f
1568671200,1568674800,81.69,0,29374201-b68d-4714-a2ee-4772ac52447f
1568674800,1568678400,80.693,0,29374201-b68d-4714-a2ee-4772ac52447f
1568678400,1568682000,76.353,0,29374201-b68d-4714-a2ee-4772ac52447f
1568682000,1568685600,81.036,0,29374201-b68d-4714-a2ee-4772ac52447f
1568685600,1568689200,81.857,0,29374201-b68d-4714-a2ee-4772ac52447f
1568689200,1568692800,81.818,0,29374201-b68d-4714-a2ee-4772ac52447f
1568692800,1568696400,81.956,0,29374201-b68d-4714-a2ee-4772ac52447f
1568696400,1568700000,81.902,0,29374201-b68d-4714-a2ee-4772ac52447f
1568700000,1568703600,82.128,0,29374201-b68d-4714-a2ee-4772ac52447f
1568703600,1568707200,81.831,0,29374201-b68d-4714-a2ee-4772ac52447f
1568707200,1568710800,81.908,0,29374201-b68d-4714-a2ee-4772ac52447f
1568710800,1568714400,82.773,0,29374201-b68d-4714-a2ee-4772ac52447f
1568714400,1568718000,82.981,0,29374201-b68d-4714-a2ee-4772ac52447f
1568718000,1568721600,82.778,0,29374201-b68d-4714-a2ee-4772ac52447f
1568721600,1568725200,81.53,0,29374201-b68d-4714-a2ee-4772ac52447f
1568725200,1568728800,81.111,0,29374201-b68d-4714-a2ee-4772ac52447f
1568728800,1568732400,81.157,0,29374201-b68d-4714-a2ee-4772ac52447f
1568732400,1568736000,80.952,0,29374201-b68d-4714-a2ee-4772ac52447f
1568736000,1568739600,79.66,0,29374201-b68d-4714-a2ee-4772ac52447f
1568739600,1568743200,78.477,0,29374201-b68d-4714-a2ee-4772ac52447f
1568743200,1568746800,79.798,0,29374201-b68d-4714-a2ee-4772ac52447f
1568746800,1568750400,68.217,0,29374201-b68d-4714-a2ee-4772ac52447f
1568750400,1568754000,76.279,0,29374201-b68d-4714-a2ee-4772ac52447f
1568754000,1568757600,79.13,0,29374201-b68d-4714-a2ee-4772ac52447f
1568757600,1568761200,78.605,0,29374201-b68d-4714-a2ee-4772ac52447f
1568761200,1568764800,79.472,0,29374201-b68d-4714-a2ee-4772ac52447f
1568764800,1568768400,74.323,0,29374201-b68d-4714-a2ee-4772ac52447f
1568768400,1568772000,79.809,0,29374201-b68d-4714-a2ee-4772ac52447f
1568772000,1568775600,81.116,0,29374201-b68d-4714-a2ee-4772ac52447f
1568775600,1568779200,81.41,0,29374201-b68d-4714-a2ee-4772ac52447f
1568779200,1568782800,82.07,0,29374201-b68d-4714-a2ee-4772ac52447f
1568782800,1568786400,81.836,0,29374201-b68d-4714-a2ee-4772ac52447f
1568786400,1568790000,82.027,0,29374201-b68d-4714-a2ee-4772ac52447f
1568790000,1568793600,81.698,0,29374201-b68d-4714-a2ee-4772ac52447f
1568793600,1568797200,81.861,0,29374201-b68d-4714-a2ee-4772ac52447f
1568797200,1568800800,81.931,0,29374201-b68d-4714-a2ee-4772ac52447f
1568800800,1568804400,82.121,0,29374201-b68d-4714-a2ee-4772ac52447f
1568804400,1568808000,82.096,0,29374201-b68d-4714-a2ee-4772ac52447f
1568808000,1568811600,81.67,0,29374201-b68d-4714-a2ee-4772ac52447f
1568811600,1568815200,81.624,0,29374201-b68d-4714-a2ee-4772ac52447f
1568815200,1568818800,81.064,0,29374201-b68d-4714-a2ee-4772ac52447f
1568818800,1568822400,80.488,0,29374201-b68d-4714-a2ee-4772ac52447f
1568822400,1568826000,80.648,0,29374201-b68d-4714-a2ee-4772ac52447f
1568826000,1568829600,79.641,0,29374201-b68d-4714-a2ee-4772ac52447f
1568829600,1568833200,77.99,0,29374201-b68d-4714-a2ee-4772ac52447f
1568833200,1568836800,75.958,0,29374201-b68d-4714-a2ee-4772ac52447f
1568836800,1568840400,79.675,0,29374201-b68d-4714-a2ee-4772ac52447f
1568840400,1568844000,78.512,0,29374201-b68d-4714-a2ee-4772ac52447f
1568844000,1568847600,78.378,0,29374201-b68d-4714-a2ee-4772ac52447f
1568847600,1568851200,77.222,0,29374201-b68d-4714-a2ee-4772ac52447f
1568851200,1568854800,79.01,0,29374201-b68d-4714-a2ee-4772ac52447f
1568854800,1568858400,78.816,0,29374201-b68d-4714-a2ee-4772ac52447f
1568858400,1568862000,79.35,0,29374201-b68d-4714-a2ee-4772ac52447f
1568862000,1568865600,80.585,0,29374201-b68d-4714-a2ee-4772ac52447f
1568865600,1568869200,80.915,0,29374201-b68d-4714-a2ee-4772ac52447f
1568869200,1568872800,81.213,0,29374201-b68d-4714-a2ee-4772ac52447f
1568872800,1568876400,81,0,29374201-b68d-4714-a2ee-4772ac52447f
1568876400,1568880000,80.919,0,29374201-b68d-4714-a2ee-4772ac52447f
1568880000,1568883600,81.17,0,29374201-b68d-4714-a2ee-4772ac52447f
1568883600,1568887200,81.466,0,29374201-b68d-4714-a2ee-4772ac52447f
1568887200,1568890800,81.441,0,29374201-b68d-4714-a2ee-4772ac52447f
1568890800,1568894400,81.138,0,29374201-b68d-4714-a2ee-4772ac52447f
1568894400,1568898000,80.235,0,29374201-b68d-4714-a2ee-4772ac52447f
1568898000,1568901600,80.752,0,29374201-b68d-4714-a2ee-4772ac52447f
1568901600,1568905200,81.045,0,29374201-b68d-4714-a2ee-4772ac52447f
1568905200,1568908800,81.511,0,29374201-b68d-4714-a2ee-4772ac52447f
1568908800,1568912400,80.501,0,29374201-b68d-4714-a2ee-4772ac52447f
1568912400,1568916000,80.879,0,29374201-b68d-4714-a2ee-4772ac52447f
1568916000,1568919600,77.6,0,29374201-b68d-4714-a2ee-4772ac52447f
1568919600,1568923200,81.437,0,29374201-b68d-4714-a2ee-4772ac52447f
1568923200,1568926800,77.419,0,29374201-b68d-4714-a2ee-4772ac52447f
1568926800,1568930400,78.756,0,29374201-b68d-4714-a2ee-4772ac52447f
1568930400,1568934000,78.407,0,29374201-b68d-4714-a2ee-4772ac52447f
1568934000,1568937600,79.392,0,29374201-b68d-4714-a2ee-4772ac52447f
1568937600,1568941200,30.42,1,29374201-b68d-4714-a2ee-4772ac52447f
1568941200,1568944800,12.723,1,29374201-b68d-4714-a2ee-4772ac52447f
1568944800,1568948400,81.668,0,29374201-b68d-4714-a2ee-4772ac52447f
1568948400,1568952000,81.28,0,29374201-b68d-4714-a2ee-4772ac52447f
1568952000,1568955600,81.84,0,29374201-b68d-4714-a2ee-4772ac52447f
1568955600,1568959200,81.99,0,29374201-b68d-4714-a2ee-4772ac52447f
1568959200,1568962800,82.293,0,29374201-b68d-4714-a2ee-4772ac52447f
1568962800,1568966400,81.86,0,29374201-b68d-4714-a2ee-4772ac52447f
1568966400,1568970000,82.11,0,29374201-b68d-4714-a2ee-4772ac52447f
1568970000,1568973600,82.334,0,29374201-b68d-4714-a2ee-4772ac52447f
1568973600,1568977200,83.196,0,29374201-b68d-4714-a2ee-4772ac52447f
1568977200,1568980800,82.722,0,29374201-b68d-4714-a2ee-4772ac52447f
1568980800,1568984400,81.994,0,29374201-b68d-4714-a2ee-4772ac52447f
1568984400,1568988000,81.521,0,29374201-b68d-4714-a2ee-4772ac52447f
1568988000,1568991600,82.013,0,29374201-b68d-4714-a2ee-4772ac52447f
1568991600,1568995200,82,0,29374201-b68d-4714-a2ee-4772ac52447f
1568995200,1568998800,89.796,0,29374201-b68d-4714-a2ee-4772ac52447f
1568998800,1569002400,77.932,0,29374201-b68d-4714-a2ee-4772ac52447f
1569002400,1569006000,78.498,0,29374201-b68d-4714-a2ee-4772ac52447f
1569006000,1569009600,79.227,0,29374201-b68d-4714-a2ee-4772ac52447f
1569009600,1569013200,76.023,0,29374201-b68d-4714-a2ee-4772ac52447f
1569013200,1569016800,78.351,0,29374201-b68d-4714-a2ee-4772ac52447f
1569016800,1569020400,16.259,1,29374201-b68d-4714-a2ee-4772ac52447f
1569020400,1569024000,34.111,1,29374201-b68d-4714-a2ee-4772ac52447f
1569024000,1569027600,76.42,0,29374201-b68d-4714-a2ee-4772ac52447f
1569027600,1569031200,81.576,0,29374201-b68d-4714-a2ee-4772ac52447f
1569031200,1569034800,81.419,0,29374201-b68d-4714-a2ee-4772ac52447f
1569034800,1569038400,82.107,0,29374201-b68d-4714-a2ee-4772ac52447f
1569038400,1569042000,81.864,0,29374201-b68d-4714-a2ee-4772ac52447f
1569042000,1569045600,81.789,0,29374201-b68d-4714-a2ee-4772ac52447f
